id,is_deleted,master_record_id,name,type,record_type_id,parent_id,billingaddress,billingcity,billingcountry,billingcountrycode,billinggeocodeaccuracy,billinglatitude,billinglongitude,billingphonenumber,billingpostalcode,billingstate,billingstatecode,billingstreet,billing_geocode_accuracy,shippingaddress,shippingcity,shippingcountry,shippingcountrycode,shippinggeocodeaccuracy,shippinglatitude,shippinglongitude,shippingphonenumber,shippingpostalcode,shippingstate,shippingstatecode,shippingstreet,shipping_geocode_accuracy,phone,website,photo_url,industry,number_of_employees,description,owner_id,created_date,created_by_id,last_modified_date,last_modified_by_id,system_modstamp,last_activity_date,last_viewed_date,last_referenced_date,jigsaw,jigsaw_company_id,account_source,ownership,annual_revenue,account_number
1f8bccb6-0109-462e-8b38-47b059fc1d26,True,0b43a7a0-980e-4594-ace6-8beb39d68f6a,Foster-Lee,other,5c11ed56-7cf6-465a-992a-73125de217fe,476677f3-83ba-4014-aca2-679d830852c6,"496 Mcneil Forks
Lake Shawnfort, KY 27102",East Susanstad,Papua New Guinea,MV,extendedzip,65.2431985,-8.082262,(297)578-2142,36152,West Virginia,TX,7769 Daugherty Pike Apt. 560,nearaddress,"8135 Thomas Prairie
Rachelport, VA 97639",South Paul,Mauritius,VE,street,15.5498805,-80.027632,001-667-691-7200x913,40301,Alaska,DE,694 Castillo Spurs,country,401.283.3738x0078,http://www.craig.org/,https://placekitten.com/504/680,engineering,8778,"Sport one party agency expect why. Wall than cost yes production.
Strong always do police walk nearly professional suggest. Only use nothing view. Reduce possible wish phone large scientist.",36dada4c-c5f3-4c62-a1d0-eeee5c184164,2023-03-23,f7377e69-d3d6-47e9-ab2d-069e2a84226f,2023-04-22T02:34:18.839772,43cec5aa-c3c3-4134-9d2a-cb47fc7cf497,2021-04-24T09:40:56.351987,2024-01-04T19:00:00.251800,2024-01-04T02:46:33.419050,2024-01-06T07:28:52.583959,254594,371364,partner referral,subsidiary,1586795.41,755807
e01f483d-1a49-4725-b543-35a49f452174,True,b87be1e1-5de2-46b0-8b60-a066f2177114,"Simpson, Jones and Stewart",technology partner,9489c903-9966-4518-a7f5-fc4ffea058b9,59cd0a45-2582-4e05-8e9b-9ae7e473b768,"960 Debra Loaf Suite 473
North Robertbury, DE 83842",Lorraineburgh,Paraguay,NG,block,41.3266815,113.051484,516.890.9858,53876,Alabama,IL,749 Tammy Skyway,neighborhood,"333 Mark Drive Suite 970
South Charles, SC 88394",Waltersside,Cocos (Keeling) Islands,PT,nearaddress,48.3602505,-60.949087,916-386-5680x29632,46670,Illinois,WA,7389 Andrew Court Suite 821,city,(381)346-6254x34288,https://www.henderson.com/,https://placekitten.com/771/847,food & beverage,579,"Anything PM than never cold material. Whatever yourself customer stuff.
Both marriage vote my. On their Democrat something more case.",19a7764c-7b8e-43af-bc6b-7c1a6629ab57,2022-07-25,5fc7743a-5373-4b89-aba9-f9cdb360b700,2022-10-05T05:12:29.123345,0d43813d-a221-4365-881f-412518a8f595,2020-05-29T16:32:07.119742,2024-01-03T04:30:40.958387,2024-01-04T21:37:31.525059,2024-01-04T19:29:13.474300,168296,957755,purchased list,subsidiary,2468272.76,850774
e5994a1c-bafb-472c-bbc9-4dd3d3fbdbf4,True,1c449365-9006-4d32-b25b-1d8dc5386bd9,"Torres, Patel and Foster",channel partner / reseller,d71ae261-8bfe-42d4-83f2-af28ed7b799b,b31983d4-9ae8-45c9-95e7-9f6c1070577e,"PSC 1423, Box 9289
APO AP 99149",New Tiffany,Sri Lanka,SN,country,-25.0662585,-32.157565,(514)795-1283x49898,77115,Maine,HI,8143 Torres Summit,country,"007 Hughes Divide
Smithport, KY 78736",Katelynfort,British Virgin Islands,ST,block,-11.984305,122.397592,579-689-0777x1719,40302,Hawaii,VI,1908 Steele Camp,country,+1-581-213-1690x59637,http://www.parker-jefferson.com/,https://picsum.photos/462/36,banking,6887,Eye back nice institution respond list. This itself score one.,f0e29248-d808-45bc-b397-bf9ad804c4cc,2023-10-10,1cbe39b0-395b-4fef-aa89-572f6be853ed,2023-12-30T09:29:16.298818,3f6fbdd4-38a0-44d0-989c-da9dcdc8b122,2021-08-04T08:05:09.628348,2024-01-05T05:00:36.442500,2024-01-01T22:32:26.904944,2024-01-01T15:56:53.074923,605389,399133,other,subsidiary,5774805.59,386846
2193c0fd-71b5-4f7c-b01e-1b5efe1dba45,True,1251f5eb-9a27-4f5a-91b1-eef0a06d10bf,Miller PLC,other,792fc70c-2946-423a-a4ee-cf595770eb39,1cf2c4f8-ce99-438b-a1c0-2f47149af923,"48368 Paul Key
West Iantown, IA 64455",Carrieton,Korea,FM,block,14.5772025,-54.865402,(729)844-2315,49873,South Carolina,OK,04262 Jose Falls Apt. 901,country,"467 Medina Walks
North Alexmouth, IL 39549",New Laurenport,Malta,NP,country,65.433044,-15.033277,(513)670-8146,44469,Pennsylvania,DC,3010 Allison Gardens Apt. 392,address,001-935-840-9452x3959,http://frank.com/,https://picsum.photos/374/389,energy,6494,Thing give glass page letter deep sure. Dream ready executive imagine affect provide no.,0944347e-5b3d-4488-b3b3-456fed5f5aa7,2022-08-18,e4718cb4-a1d0-4f3e-8326-9e321230052b,2023-06-23T16:13:51.709538,ac8d8155-a117-4d38-b4c8-dab3f9b71dfc,2021-02-11T19:34:54.118908,2024-01-03T16:19:29.785745,2024-01-04T11:05:10.482845,2024-01-06T08:20:08.528642,263264,554345,phone inquiry,private,9675802.02,362126
083f4c2f-0112-4741-a7e9-4c68c36ae75e,False,8c85e30c-a79c-4b89-ab2c-487d97476181,Carroll PLC,customer - channel,81ba2d1f-0f54-4c67-92ba-102bb54b1b18,a4a91bfd-336d-4bc0-8d71-24a5e3d0b6af,"4287 Hamilton Centers Suite 769
Dianaport, FM 86605",Hermanchester,Northern Mariana Islands,DM,county,31.5824135,140.146086,001-458-603-3690x0805,48831,Massachusetts,SC,23667 David Glens Apt. 660,county,"078 Rivera Points Suite 952
Dawnhaven, AK 92928",Montgomeryshire,Singapore,GH,county,46.645569,-1.983410,549-552-7952,12844,Colorado,FM,5879 Williams Course,address,(582)694-0486,http://www.christensen.net/,https://picsum.photos/538/949,insurance,6388,"Color great voice name many. View drop plant listen catch north.
Deep condition news either hair hold company like.
Better up set heavy level season add. Arrive support event. Many sport participant.",47699705-367b-4500-b27c-6c34825bea3d,2023-06-12,599aeb46-f0a6-4e6a-9f6a-b037cb397d4c,2023-10-17T11:19:20.248482,f08397db-bae3-43b5-87bf-03b83499852e,2023-01-26T23:48:46.549584,2024-01-04T14:40:56.687178,2024-01-03T22:35:36.855805,2024-01-01T20:20:30.531258,714491,210661,other,subsidiary,2096586.46,511191
4f8c8a72-b819-4181-a6d7-2f77f9a089ac,True,950af75b-a5c1-4756-b432-a11b1c9e5086,"Dalton, Ware and Haynes",technology partner,556ecc58-7979-4c63-b31b-b8b5f0b7fe46,622e59e5-809d-4134-90fe-4a2ceb85a3f5,"PSC 1700, Box 0130
APO AE 51825",Ernesthaven,Romania,AT,state,-30.797024,-52.926594,981-904-7925,08073,Oklahoma,KS,08668 Matthew Causeway Suite 026,state,"USNS Lang
FPO AA 55862",Monicamouth,Tunisia,GY,extendedzip,29.462900,-169.707070,+1-612-877-7255x53436,80412,Georgia,IL,29465 Hodges Spring,city,+1-223-465-4293,http://www.morrow.org/,https://picsum.photos/324/258,technology,1390,"Carry able several defense less hot main who.
Surface shake treat letter research help. Traditional call thank mean safe interesting. Long range wait drop but. Act range woman how customer later.",1bf46a6f-ff78-4531-8cda-fcdc00842eab,2022-02-10,1ae763c9-8f9d-4421-9e73-b20ab25f8c1a,2022-08-07T01:21:06.906979,abf36311-fcbe-4ba5-aac2-a8f998a924e3,2021-06-20T15:02:55.447484,2024-01-06T02:41:44.345714,2024-01-01T18:00:39.975841,2024-01-03T15:07:23.401036,577893,931610,purchased list,other,8324022.32,100188
55510247-e999-42ab-b352-c4674bc07bef,False,6dd2f559-2cb3-496e-a51c-8864a4e54b56,"Sandoval, Weber and Greene",channel partner / reseller,e935c786-8761-4d0f-8458-9cae92c18bdd,3c9046bd-724f-4700-845e-9665b001ed33,"297 Anna Summit Suite 129
North Julieburgh, LA 01755",Alanview,Germany,PY,zip,-41.2534505,11.053345,001-222-816-7278x3275,92447,Colorado,IA,76420 Morgan Vista,nearaddress,"9282 Debbie Plain Suite 515
Lake Robertoside, OR 48022",Clarkport,Cook Islands,QA,country,-3.695337,174.106223,(249)562-2742,29150,Delaware,SC,91224 Miller Fords,neighborhood,860.466.8156,http://valenzuela.com/,https://placekitten.com/8/948,entertainment,4274,Thousand onto win myself seek lead. All environmental up key price medical. Today number else represent participant kitchen boy wear.,5f8d562d-69f2-48d4-95b4-c685b0f8d23d,2022-09-20,6e9179cd-174f-470a-be6e-3ac544d9de58,2023-04-26T18:46:50.972201,87ada443-fa04-4fa9-9287-a6dd5ce498f1,2022-06-30T11:11:07.341588,2024-01-02T00:26:08.915328,2024-01-02T14:51:21.141683,2024-01-01T07:55:45.199957,138965,730473,phone inquiry,private,5342373.59,624708
086e1508-c976-448d-9764-c7031fb3b051,True,36f08434-782f-4fd0-a00d-7949a1f401f8,"Lam, Cline and Lopez",channel partner / reseller,fc6f8590-f1c9-45ae-bd06-2e64dd6ad38e,02f5087b-f2e4-4b31-b891-a65768ea1e6a,"775 Michael Run
North Kennethton, MI 99088",West Michelle,Cocos (Keeling) Islands,FR,address,33.1700025,-56.875118,(891)471-6653x5033,63715,New Hampshire,NJ,118 Williams Flats Apt. 529,state,"0810 Jeffrey Villages
West Erinfort, NE 95073",Samanthamouth,Greenland,TW,extendedzip,-36.2933185,-45.314000,507-580-9666,01518,Mississippi,VT,46407 Davis Club Suite 940,block,703-385-6932,https://miller-ferguson.com/,https://placekitten.com/39/168,retail,4614,Each carry year newspaper movement road available. Vote should firm than. Beat play question all stuff. Fast cost little every I piece.,5d546383-d777-450f-9dfd-dce0a1b7dac2,2022-06-29,8ad21116-68f1-49d3-87a8-5dce24e667d0,2022-12-03T04:50:55.742027,d6363f76-370a-45ba-8a67-c04279804386,2021-12-25T08:49:13.342358,2024-01-03T19:26:00.603130,2024-01-05T02:36:00.320688,2024-01-01T08:59:25.334823,804404,697883,other,other,8709089.04,640423
f80f198f-f1db-4d67-a150-4c207dee4d39,True,c522304d-e412-4091-908e-0a8f8881ed3b,Martinez-Guzman,customer - direct,b5a027f8-bc8e-4345-b81d-3f64d3157b51,c5170ad6-4ec3-43a0-9fe0-3e8d8dc5714b,"541 Woods Ferry
West Tylerborough, DC 98234",Stacyland,Togo,TJ,block,61.318461,31.045966,356.568.9027x2598,35305,Pennsylvania,CT,1182 Debra Port,street,"94748 Daniel Union Apt. 258
Kylechester, TN 68639",Taylorville,Niue,KR,extendedzip,10.822959,-48.210448,(740)733-6147x922,93039,Delaware,NC,59408 Gibson Glen,neighborhood,931.824.1029x262,http://brown-chambers.com/,https://picsum.photos/328/556,banking,3366,Create fill operation. Against why for all apply financial within. Resource laugh garden security us save.,ebc7ca01-a4e1-4023-b7ec-d5e55fab7181,2023-11-06,5d62e585-15d7-4352-9598-64d039d94cf5,2023-12-30T20:56:43.111711,df7bb792-7759-494b-a3c6-8b77517f9eef,2022-04-11T20:12:24.656586,2024-01-04T10:19:00.962091,2024-01-01T16:21:53.702957,2024-01-03T04:56:16.338565,560672,540203,purchased list,subsidiary,4338264.32,552848
7a2b89e7-54f2-4b9e-afc6-8413106063de,True,69b6d336-ddc5-46b1-b8f7-9c2a6eae963b,"Navarro, Sharp and Stewart",technology partner,a7bf14ba-3c93-4d27-8fed-5a24eca07b88,c78fcd17-cd83-4917-952e-45263551b73a,"PSC 1054, Box 8997
APO AP 89279",Jamieville,Aruba,BT,block,-57.991570,172.481050,303-589-4227,62764,Colorado,NM,5731 Morgan Coves,city,"3441 Clark Mount Suite 482
Patriciamouth, SD 88360",Cindystad,South Africa,TT,nearaddress,-14.369443,96.187508,359.456.9806x582,59857,Wisconsin,MS,7178 Myers Port Apt. 807,zip,001-468-249-6968x9888,https://www.williamson-hood.com/,https://picsum.photos/961/958,healthcare,3836,Prepare drive style available put realize purpose. Place myself run he alone still. Star buy knowledge eight how although character.,73fad306-c9b3-4438-91a1-37370c9ff5a2,2023-12-28,473eb698-74ed-4fc5-bccf-975c42cbb673,2023-12-30T10:43:31.853645,e566f367-780c-4582-b51d-d085fe7f43b2,2023-02-21T06:34:08.011013,2024-01-06T13:23:46.015689,2024-01-04T10:38:31.168117,2024-01-05T09:53:50.866724,385588,874231,other,private,5942253.92,530807
